1675	legal_department_management.field_legal_task__ldm_poa_state	Power of attorney status
175	legal_department_management.field_legal_task__ldm_session_to_record	A session is waiting to be recorded
2285	legal_department_management.field_legal_task__ldm_target_days	Usual answer time
953	legal_department_management.field_legal_task__ldm_time_hours	Hours
2325	legal_department_management.field_legal_task__ldm_waiting_since	Waiting since
1456	legal_department_management.field_legal_task__letter_count	Number of letters
2294	legal_department_management.field_legal_task__matter_value	Value of the claim
1262	legal_department_management.field_legal_task__ministry_name	Ministry name (legacy)
1270	legal_department_management.field_legal_task__missing_document_count	Missing documents
1578	legal_department_management.field_legal_task__opinion_html	Opinion
1022	legal_department_management.field_legal_task__opinion_issued_by_id	Issued by
1581	legal_department_management.field_legal_task__opinion_memo_id	Opinion memo
1582	legal_department_management.field_legal_task__opinion_number	Opinion number
1583	legal_department_management.field_legal_task__opponent_name	Opponent
1586	legal_department_management.field_legal_task__order_date	Order date
1587	legal_department_management.field_legal_task__order_number	Order number
2340	legal_department_management.field_legal_task__our_role	We act as
462	legal_department_management.field_legal_task__partner_id	Client contact
1616	legal_department_management.field_legal_task__party_ids	Parties
1696	legal_department_management.field_legal_task__progress	Progress
826	legal_department_management.field_legal_task__properties	Extra fields
1712	legal_department_management.field_legal_task__question	Question
1740	legal_department_management.field_legal_task__recommendation	Recommendation
364	legal_department_management.field_legal_task__reference	Body's transaction number
1802	legal_department_management.field_legal_task__renewal_notice_days	Renewal notice (days)
892	legal_department_management.field_legal_task__request_id	From request
307	legal_department_management.field_legal_task__requesting_unit	Asked by (unit)
1340	legal_department_management.field_legal_task__session_date	Next session or visit
1856	legal_department_management.field_legal_task__superseded_by_id	Revised by
1857	legal_department_management.field_legal_task__supersedes_id	Revises opinion
2323	legal_department_management.field_legal_task__waiting_on	Waiting on
527	legal_department_management.field_legal_task_create_wizard__conflict_check_id	Conflict Check
528	legal_department_management.field_legal_task_create_wizard__conflict_state	Conflict State
1660	legal_department_management.field_legal_task_create_wizard__conflict_summary	Possible conflicts
1054	legal_department_management.field_legal_task_create_wizard__key_date	Key date
1263	legal_department_management.field_legal_task_create_wizard__ministry_id	Ministry or authority
1300	legal_department_management.field_legal_task_create_wizard__name_suggested	Name Suggested
1734	legal_department_management.field_legal_task_create_wizard__recent_template_ids	Recent types
1954	legal_department_management.field_legal_task_create_wizard__show_body	Show Body
1284	legal_department_management.field_legal_task_create_wizard__show_more	More options
2026	legal_department_management.field_legal_task_create_wizard__suggested_note	Suggested Note
240	legal_department_management.field_legal_task_decision_wizard__close_open_items	Also close its open steps and deadlines
2076	legal_department_management.field_legal_task_decision_wizard__ldm_balance_text	The client owes
1086	legal_department_management.field_legal_task_decision_wizard__ldm_billing	Ldm Billing
472	legal_department_management.field_legal_task_decision_wizard__ldm_funds_text	Client money we hold
1590	legal_department_management.field_legal_task_decision_wizard__ldm_originals_count	Originals we hold
2356	legal_department_management.field_legal_task_decision_wizard__ldm_remaining_action	What happens to them
1793	legal_department_management.field_legal_task_decision_wizard__ldm_remaining_line_ids	Remaining instalments
991	legal_department_management.field_legal_task_decision_wizard__ldm_remaining_text	Instalments still to come
1407	legal_department_management.field_legal_task_decision_wizard__ldm_unbilled_text	Not invoiced yet
1537	legal_department_management.field_legal_task_decision_wizard__open_item_count	Open Item Count
893	legal_department_management.field_legal_task_document__company_document_id	From the company's records
974	legal_department_management.field_legal_task_document__ldm_in_vault	In the client's records
1099	legal_department_management.field_legal_task_document__ldm_vault_on	Ldm Vault On
526	legal_department_management.field_legal_task_document__verification_date	Confirmed on
523	legal_department_management.field_legal_task_document__verification_ref	Confirmation reference
245	legal_department_management.field_legal_task_expense__amount_company	Amount in company currency
744	legal_department_management.field_legal_task_expense__employee_user_id	Employee
470	legal_department_management.field_legal_task_expense__fund_line_id	Client money line
378	legal_department_management.field_legal_task_expense__ldm_can_post	Can be posted
1666	legal_department_management.field_legal_task_expense__ldm_posted	Posted to accounting
1029	legal_department_management.field_legal_task_expense__move_id	Journal entry
1609	legal_department_management.field_legal_task_expense__paid_by	Paid by
1736	legal_department_management.field_legal_task_expense__recoverable	Recharge to the client
2179	legal_department_management.field_legal_task_party__counsel_id	Their lawyer
1476	legal_department_management.field_legal_task_party__is_client_side	On our side
1619	legal_department_management.field_legal_task_party__partner_id	Party
1866	legal_department_management.field_legal_task_party__role	Role
1646	legal_department_management.field_legal_task_step__attachment_id	Photo of the receipt
1695	legal_department_management.field_legal_task_step__document_type_id	Produces document
713	legal_department_management.field_legal_task_step__done_by_id	Done by
715	legal_department_management.field_legal_task_step__done_date	Done on
837	legal_department_management.field_legal_task_step__fee_amount	Fee paid
1016	legal_department_management.field_legal_task_step__is_overdue	Is Overdue
308	legal_department_management.field_legal_task_step__user_id	Assigned to
2305	legal_department_management.field_legal_task_step__visit_result	Visit result
2066	legal_department_management.field_legal_task_step__visit_waiting_for	The body is waiting for
492	legal_department_management.field_legal_task_template__color	Colour
517	legal_department_management.field_legal_task_template__confidential_default	Confidential by default
2287	legal_department_management.field_legal_task_template__default_fee_type	Usual fee arrangement
674	legal_department_management.field_legal_task_template__department_id	Default body
790	legal_department_management.field_legal_task_template__duration_days	Expected duration (working days)
2256	legal_department_management.field_legal_task_template__fee_amount	Typical government fee
675	legal_department_management.field_legal_task_template__lawyer_id	Default responsible
1764	legal_department_management.field_legal_task_template__ldm_ref_code	Reference code
2282	legal_department_management.field_legal_task_template__request_type	Used for requests of kind
1314	legal_department_management.field_legal_task_template__requires_approval	Needs approval before work starts
634	legal_department_management.field_legal_task_template__target_days	Days allowed at the body
2242	legal_department_management.field_legal_task_template__track_coverage	Track for every company
1231	legal_department_management.field_legal_task_template__usage_count	Matters opened
2435	legal_department_management.field_legal_task_template_step__offset_days	Working days
1087	legal_department_management.field_legal_time_entry__ldm_can_approve	Ldm Can Approve
1713	legal_department_management.field_legal_time_entry__rate	Rate
2399	legal_department_management.field_legal_time_entry__user_id	Who
1343	legal_department_management.field_legal_visit_wizard__next_date	Next visit on
1342	legal_department_management.field_legal_visit_wizard__next_step	Next step
1645	legal_department_management.field_legal_visit_wizard__photo_name	Photo name
1654	legal_department_management.field_legal_visit_wizard__step_id	Planned visit
623	legal_department_management.field_legal_visit_wizard__visit_date	Date of the visit
1445	legal_department_management.field_legal_visit_wizard__waiting_on	Now waiting on
1821	legal_department_management.field_res_company__ldm_approval_sod	Requester may not approve
1128	legal_department_management.field_res_company__ldm_calendar_id	Legal working calendar
535	legal_department_management.field_res_company__ldm_conflict_policy	Conflict of interest
2333	legal_department_management.field_res_company__ldm_engagement_required	Warn when a matter has no signed fee agreement
412	legal_department_management.field_res_company__ldm_fee_cap_check	Check the 20% fee cap
2332	legal_department_management.field_res_company__ldm_poa_warning_days	Warn before a power of attorney expires (days)
1795	legal_department_management.field_res_company__ldm_reminder_days	Remind before (working days)
1253	legal_department_management.field_res_company__ldm_retainer_min_foreign	Minimum monthly retainer (foreign company)
1254	legal_department_management.field_res_company__ldm_retainer_min_local	Minimum monthly retainer (local company)
286	legal_department_management.field_res_config_settings__group_ldm_approvals	Approvals
845	legal_department_management.field_res_config_settings__group_ldm_billing	Fees and invoicing
1247	legal_department_management.field_res_config_settings__group_ldm_client_messages	Messages to clients
505	legal_department_management.field_res_config_settings__group_ldm_corporate	Company records
560	legal_department_management.field_res_config_settings__group_ldm_correspondence	Correspondence register
919	legal_department_management.field_res_config_settings__group_ldm_government	Government transactions
1986	legal_department_management.field_res_config_settings__group_ldm_hr_team	Staff team from HR
220	legal_department_management.field_res_config_settings__group_ldm_investigations	Administrative investigations
1824	legal_department_management.field_res_config_settings__group_ldm_requests	Requests from other departments
2217	legal_department_management.field_res_config_settings__group_ldm_time	Time tracking
961	legal_department_management.field_res_config_settings__ldm_iqd_can_round	IQD can switch to whole dinars
962	legal_department_management.field_res_config_settings__ldm_iqd_decimals	IQD decimals
2309	legal_department_management.field_res_config_settings__ldm_mode	Vocabulary
1058	legal_department_management.field_res_config_settings__ldm_preset	Kind of organisation
1085	legal_department_management.field_res_config_settings__ldm_visibility	Lawyers and clerks see
344	legal_department_management.field_res_users__ldm_bar_number	Bar membership number
1172	legal_department_management.field_res_users__ldm_licence_date	Licence class since
2248	legal_department_management.field_res_users__ldm_supervisor_id	Training supervisor
2247	legal_department_management.field_res_users__ldm_training_path	Training path
1733	legal_department_management.field_res_users_settings__ldm_recent_template_ids	Recent matter types
1957	legal_department_management.field_res_users_settings__ldm_show_advanced	Show all fields on legal forms
2221	legal_department_management.field_res_users_settings__ldm_timer_start	Timer started at
2220	legal_department_management.field_res_users_settings__ldm_timer_task_ref	Timer running on matter
967	legal_department_management.field_legal_advance__message_has_error	If checked, some messages have a delivery error.
1459	legal_department_management.field_legal_advance__message_has_error_counter	Number of messages with delivery error
966	legal_department_management.field_legal_advance__message_needaction	If checked, new messages require your attention.
1458	legal_department_management.field_legal_advance__message_needaction_counter	Number of messages requiring action
2351	legal_department_management.field_legal_advance__website_message_ids	Website communication history
2096	legal_department_management.field_legal_appeal_rule__court_degree	The degree of the court whose judgment starts this period. Empty: any.
2090	legal_department_management.field_legal_appeal_rule__degree_ids	The courts whose judgments start this period. Leave empty for any court.
443	legal_department_management.field_legal_appeal_rule__extends_on_holiday	Civil Procedure Law 83 of 1969, Art. 25(2): a period that ends on an official holiday ends on the next working day.
1760	legal_department_management.field_legal_appeal_rule__from_judgment	Recording a judgment of this law and court degree creates this deadline by itself. Other periods are added by hand, by a session outcome or by the period before them.
246	legal_department_management.field_legal_appeal_rule__max_months	An absolute cap counted from the decision, e.g. correction of a cassation decision.
2157	legal_department_management.field_legal_appeal_rule__next_rule_id	The period that starts when this one ends without an answer (silence counts as rejection).
1271	legal_department_management.field_legal_appeal_rule__peremptory	Missing the period forfeits the right, and the court rejects a late challenge on its own motion (Civil Procedure Law 83 of 1969, Art. 171).
170	legal_department_management.field_legal_appeal_rule__start_event	A period counts from the day after this event (Civil Procedure Law Art. 25(1)). End of the previous period: it starts when the period before it ends without an answer, since silence counts as a rejection.
885	legal_department_management.field_legal_appeal_rule__trigger_outcome	For periods that a session outcome starts, e.g. a case left for review.
2300	legal_department_management.field_legal_appeal_rule__verification	Verified: read in the law's own text. Secondary: taken from commentary or a practice guide. Unverified: check it before relying on it at a court.
2255	legal_department_management.field_legal_company__activity_exception_decoration	Type of the exception activity on record.
964	legal_department_management.field_legal_company__activity_exception_icon	Icon to indicate an exception activity.
1999	legal_department_management.field_legal_company__activity_state	Status based on activities\nOverdue: Due date is already passed\nToday: Activity date is today\nPlanned: Future activities.
876	legal_department_management.field_legal_company__activity_type_icon	Font awesome icon e.g. fa-tasks
2365	legal_department_management.field_legal_company__balance_due	What the client still owes on posted invoices, in the company's currency.
2083	legal_department_management.field_legal_company__partner_id	The contact used for letters, invoices and portal access.
728	legal_department_management.field_legal_company__unbilled_amount	Due instalments, approved time and recharged expenses not yet invoiced, in the company's currency.
955	legal_department_management.field_legal_company_document__validity	How long a copy of this document can be relied on.
738	legal_department_management.field_legal_conflict_check__seen_count	Earlier appearances that are not a conflict, such as the same opponent in another of our matters.
2326	legal_department_management.field_legal_conflict_check__task_state	Waiting: for documents, for the body's answer, or for confirmation that a document is genuine.
2159	legal_department_management.field_legal_correspondence__assigned_user_id	The person who must act on the letter.
2086	legal_department_management.field_legal_correspondence__ldm_numbering	The correspondence register is switched on: letters get numbers.
2441	legal_department_management.field_legal_correspondence__reply_days	Working days from the date the letter was received (incoming) or sent (outgoing) to the date an answer is due.
1945	legal_department_management.field_legal_correspondence__reply_done	Set when a reply to this letter is registered, or by hand when it was answered some other way.
2140	legal_department_management.field_legal_correspondence_void_wizard__reason	The number stays in the book, struck through, with this reason next to it.
2112	legal_department_management.field_legal_deadline__date_deadline	The last day after moving off a holiday where the law allows it.
2113	legal_department_management.field_legal_deadline__date_safe	The last day of the period counted in calendar days. Act by this date.
1472	legal_department_management.field_legal_deadline__our_action	Off for a period that runs for the other side (a judgment in our favour) or for an authority (the time it has to answer a grievance). Such a period ends unused, not missed.
2155	legal_department_management.field_legal_deadline__rolled	The period ends on a weekend or holiday, so the law gives until the next working day.
750	legal_department_management.field_legal_deadline__state	Ended unused: a period that belonged to the other side or to an authority ended without anyone acting on it. Nothing was missed on our side.
2223	legal_department_management.field_legal_department__addressee_title	Title used at the head of official letters, e.g. the director general.
2089	legal_department_management.field_legal_department__parent_id	The court that hears appeals or cassation from this court.
1009	legal_department_management.field_legal_engagement__bar_withholding	Iraqi Bar administrative order 3021 of 2021 on company legal-adviser retainers.
377	legal_department_management.field_legal_engagement__success_percent	Can be combined with any arrangement, e.g. a lump sum plus a success fee.
2281	legal_department_management.field_legal_expense_post_wizard__expense_account_id	Used for expenses whose category has no account of its own.
1101	legal_department_management.field_legal_general_report_wizard__company_ids	Leave empty for every client.
1235	legal_department_management.field_legal_general_report_wizard__date_from	Matters whose target date or next date falls in the period.
1105	legal_department_management.field_legal_handover_wizard__date_end	Leave empty to hand the work over for good. With a date the colleague covers until then: they join the teams and take the work dated up to that day.
2452	legal_department_management.field_legal_handover_wizard__note	Written once into the history of every matter that changes hands.
2070	legal_department_management.field_legal_hearing__court_case_number	The case number at the current court stage. Earlier numbers stay on the court stages.
2363	legal_department_management.field_legal_hearing_outcome_wizard__needed_before	What must be ready for the next session. It becomes a to-do for the responsible lawyer a few working days before the session.
597	legal_department_management.field_legal_hearing_outcome_wizard__next_time	Courts usually keep the session's time; change it if the court set another.
878	legal_department_management.field_legal_hearing_outcome_wizard__period_start	For a suspension: the day the agreed suspension ends. The case must be resumed within the period after it.
1102	legal_department_management.field_legal_hearing_roll_wizard__department_ids	Leave empty for every court.
1103	legal_department_management.field_legal_hearing_roll_wizard__user_ids	Leave empty for everyone's sessions.
2091	legal_department_management.field_legal_holiday__estimated	The date is an estimate until the endowment offices announce it.
1100	legal_department_management.field_legal_holiday__governorate	Leave empty for a holiday in all of Iraq.
2141	legal_department_management.field_legal_judgment_challenge_wizard__case_number	The number the court gives the challenge, if known.
1649	legal_department_management.field_legal_letter_template__body	Plain text with placeholders in braces, for example {matter_number}, {client}, {body}, {today}, {responsible}. Nothing else is evaluated.
2398	legal_department_management.field_legal_letter_template__ldm_code	Which step offers this message to a client.
2280	legal_department_management.field_legal_ministry__resource_calendar_id	Used for deadlines at this authority's departments that have no calendar of their own.
2097	legal_department_management.field_legal_obligation__last_period_date	The due date of the last period for which a matter was opened.
2403	legal_department_management.field_legal_obligation__lawyer_id	Who the matters are opened for. Empty: the client's responsible.
2095	legal_department_management.field_legal_obligation__open_on	The day the matter for the next due date is opened.
882	legal_department_management.field_legal_poa_revoke_wizard__reason	For example: the client ended the mandate by notarial notice number and date.
165	legal_department_management.field_legal_readiness_wizard__template_id	A matter type whose documents to collect make up the pack, e.g. a tender file.
877	legal_department_management.field_legal_reg_matter_wizard__key_date	For a lawsuit, the date of the first session; otherwise the date the work is due.
1534	legal_department_management.field_legal_task__confidential	Only the responsible, the team and legal managers can see a confidential matter.
2389	legal_department_management.field_legal_task__ldm_approval_requested_date	When the matter was last sent for approval.
2092	legal_department_management.field_legal_task__ldm_body_due_date	The date the body should have answered, counted in working days on its calendar from the day the file was submitted.
171	legal_department_management.field_legal_task__ldm_session_to_record	A planned court session whose day has come and whose outcome is not recorded yet.
2443	legal_department_management.field_legal_task__ldm_target_days	Working days the body usually takes: from the matter type, else from the body.
2142	legal_department_management.field_legal_task__reference	The number the government body gave the file, or the client's own reference.
622	legal_department_management.field_legal_task__session_date	Date of the next planned court session or counter visit.
1107	legal_department_management.field_legal_task_create_wizard__lawyer_id	Leave empty: the type's or the client's responsible, else you.
2177	legal_department_management.field_legal_task_create_wizard__template_id	The type fills in the steps, the documents to collect and the target date.
2080	legal_department_management.field_legal_task_document__ldm_in_vault	The client's records hold a copy of this document that is valid today.
2079	legal_department_management.field_legal_task_document__original_held	The client's original is in our custody and must be returned (Advocacy Law Art. 53).
1461	legal_department_management.field_legal_task_document__verification_ref	Number of the body's confirmation letter, or the QR reference of a notary document.
1739	legal_department_management.field_legal_task_expense__recoverable	Recharged to the client on the next invoice (Advocacy Law Art. 55).
1106	legal_department_management.field_legal_task_template__company_id	Leave empty to share the type with every company.
663	legal_department_management.field_legal_task_template__law_branch	Decides which appeal periods apply and whether the fee cap applies.
1943	legal_department_management.field_legal_task_template__ldm_ref_code	Set by the Iraqi reference library so a second import recognises the type.
2387	legal_department_management.field_legal_task_template__request_type	When the legal team accepts a request of this kind, the new matter starts from this type.
2442	legal_department_management.field_legal_task_template__target_days	Working days the body is expected to take once the file is submitted.
1959	legal_department_management.field_legal_task_template__track_coverage	Show, for each company, whether this service was done this year.
2174	legal_department_management.field_legal_task_template_step__is_visit	The step is done at a government counter.
2436	legal_department_management.field_legal_task_template_step__offset_days	Working days after the reference date at which the step is due.
2362	legal_department_management.field_legal_visit_wizard__waiting_for	What must be brought or answered before the body continues, e.g. the tax clearance letter.
2401	legal_department_management.field_legal_visit_wizard__waiting_on	Who has to act next. While the body has the file, the days at the body are counted.
2160	legal_department_management.field_res_company__ldm_approval_sod	The person who sent a matter for approval cannot approve it themselves.
2438	legal_department_management.field_res_company__ldm_calendar_id	Working days and public holidays used to count legal deadlines and step offsets. When empty, the company's own working calendar is used.
1076	legal_department_management.field_res_company__ldm_engagement_required	Law office: a matter that starts work without a signed fee agreement is flagged. Advocacy Law Art. 65: fee claims without a written agreement lapse after 3 years.
225	legal_department_management.field_res_company__ldm_fee_cap_check	Advocacy Law 173 of 1965, Art. 56: fees may not exceed 20% of the matter's value, except in criminal matters.
1010	legal_department_management.field_res_company__ldm_retainer_min_foreign	Iraqi Bar administrative order 3021 of 2021. Verify the current amount.
734	legal_department_management.field_res_config_settings__group_ldm_accounting_links	Each confirmed expense can be posted as a journal entry or a payment.
1230	legal_department_management.field_res_config_settings__group_ldm_approvals	Matters of the types that require it wait for an approver before work starts.
835	legal_department_management.field_res_config_settings__group_ldm_billing	Fee agreements, instalments and retainers, client money held, invoices and client statements.
1717	legal_department_management.field_res_config_settings__group_ldm_client_messages	Ready-written WhatsApp and email messages after a session, before an instalment, and more.
773	legal_department_management.field_res_config_settings__group_ldm_conflicts	Every new matter is checked against the office's clients and opposing parties (Advocacy Law Arts. 44 and 45).
1779	legal_department_management.field_res_config_settings__group_ldm_corporate	Registration numbers, a document vault with expiry dates, letters of guarantee and recurring obligations for each company.
2250	legal_department_management.field_res_config_settings__group_ldm_government	Transactions at ministries and departments: services, counter visits, the documents to carry.
205	legal_department_management.field_res_config_settings__group_ldm_hr_team	Add employees who are not users to the team of a matter.
769	legal_department_management.field_res_config_settings__group_ldm_requests	Every employee gets a small app to ask the legal team for help and follow the answer.
177	legal_department_management.field_res_config_settings__group_ldm_time	A timer on the top bar and time entries that can be invoiced.
723	legal_department_management.selection__legal_advance__state__draft	Draft
1950	legal_department_management.selection__legal_advance__state__settled	Settled
217	legal_department_management.selection__legal_appeal_rule__court_degree__administrative	Administrative
580	legal_department_management.selection__legal_appeal_rule__court_degree__appeal	Court of appeal
581	legal_department_management.selection__legal_appeal_rule__court_degree__cassation	Court of cassation
453	legal_department_management.selection__legal_appeal_rule__court_degree__employee	Civil service
784	legal_department_management.selection__legal_appeal_rule__court_degree__execution	Execution directorate
847	legal_department_management.selection__legal_appeal_rule__court_degree__felony	Felony
866	legal_department_management.selection__legal_appeal_rule__court_degree__first_instance	First instance (appealable)
867	legal_department_management.selection__legal_appeal_rule__court_degree__first_instance_final	First instance (final degree)
997	legal_department_management.selection__legal_appeal_rule__court_degree__investigation	Investigation
1060	legal_department_management.selection__legal_appeal_rule__court_degree__labour	Labour
1266	legal_department_management.selection__legal_appeal_rule__court_degree__misdemeanour	Misdemeanour
1591	legal_department_management.selection__legal_appeal_rule__court_degree__other	Other
1641	legal_department_management.selection__legal_appeal_rule__court_degree__personal_status	Personal status
1042	legal_department_management.selection__legal_appeal_rule__judgment_presence__absentia	Judgments given in absence
268	legal_department_management.selection__legal_appeal_rule__judgment_presence__any	Any judgment
1043	legal_department_management.selection__legal_appeal_rule__judgment_presence__presence	Judgments given in presence
452	legal_department_management.selection__legal_appeal_rule__law__civil	Civil procedure
616	legal_department_management.selection__legal_appeal_rule__law__criminal	Criminal procedure
778	legal_department_management.selection__legal_appeal_rule__law__execution	Execution
1973	legal_department_management.selection__legal_appeal_rule__law__social_security	Social security
2041	legal_department_management.selection__legal_appeal_rule__law__tax	Tax
274	legal_department_management.selection__legal_appeal_rule__remedy__appeal	Appeal
389	legal_department_management.selection__legal_appeal_rule__remedy__cassation	Cassation
391	legal_department_management.selection__legal_appeal_rule__remedy__cassation_decision	Cassation of a decision
514	legal_department_management.selection__legal_appeal_rule__remedy__compliance	Compliance or payment
557	legal_department_management.selection__legal_appeal_rule__remedy__correction	Correction of a cassation decision
860	legal_department_management.selection__legal_appeal_rule__remedy__filing	Filing
924	legal_department_management.selection__legal_appeal_rule__remedy__grievance	Grievance
1467	legal_department_management.selection__legal_appeal_rule__remedy__objection	Objection to a judgment in absence
1803	legal_department_management.selection__legal_appeal_rule__remedy__renewal	Renewal of a case
1844	legal_department_management.selection__legal_appeal_rule__remedy__retrial	Retrial
688	legal_department_management.selection__legal_appeal_rule__start_event__discovery	Discovery
2099	legal_department_management.selection__legal_appeal_rule__start_event__event	The event
1931	legal_department_management.selection__legal_appeal_rule__start_event__hearing_outcome	Session outcome
1441	legal_department_management.selection__legal_appeal_rule__start_event__notification	Notification
748	legal_department_management.selection__legal_appeal_rule__start_event__previous_deadline_end	End of the previous period
1698	legal_department_management.selection__legal_appeal_rule__start_event__pronouncement	Pronouncement
216	legal_department_management.selection__legal_appeal_rule__trigger_outcome__adjourned	Adjourned
804	legal_department_management.selection__legal_appeal_rule__trigger_outcome__expert	Expert appointed
995	legal_department_management.selection__legal_appeal_rule__trigger_outcome__interrupted	Interrupted
1033	legal_department_management.selection__legal_appeal_rule__trigger_outcome__judgment	Judgment given
1108	legal_department_management.selection__legal_appeal_rule__trigger_outcome__left_for_review	Left for review
1655	legal_department_management.selection__legal_appeal_rule__trigger_outcome__pleading	Pleadings exchanged
1827	legal_department_management.selection__legal_appeal_rule__trigger_outcome__reserved	Reserved for judgment
2003	legal_department_management.selection__legal_appeal_rule__trigger_outcome__stayed	Stayed pending another question
2014	legal_department_management.selection__legal_appeal_rule__trigger_outcome__struck_out	Struck out
2031	legal_department_management.selection__legal_appeal_rule__trigger_outcome__suspended	Suspended by agreement
2426	legal_department_management.selection__legal_appeal_rule__trigger_outcome__witnesses	Witnesses heard
1280	legal_department_management.selection__legal_appeal_rule__unit__months	Months
1903	legal_department_management.selection__legal_appeal_rule__verification__secondary	Secondary
2266	legal_department_management.selection__legal_appeal_rule__verification__unverified	Unverified
828	legal_department_management.selection__legal_billable__kind__fee	Fee
1730	legal_department_management.selection__legal_client_fund_line__kind__deposit	Received from the client
1615	legal_department_management.selection__legal_client_fund_line__kind__disbursement	Paid out for the client
490	legal_department_management.selection__legal_client_fund_line__kind__execution_collection	Collected through execution
1853	legal_department_management.selection__legal_client_fund_line__kind__refund	Returned to the client
278	legal_department_management.selection__legal_client_fund_line__kind__transfer_to_fees	Applied to our fees
984	legal_department_management.selection__legal_company__client_kind__individual	Individual
368	legal_department_management.selection__legal_company__company_type__foreign_branch	Branch of a foreign company
1694	legal_department_management.selection__legal_company__company_type__joint_stock	Private joint-stock company
1174	legal_department_management.selection__legal_company__company_type__llc	Limited liability company
1272	legal_department_management.selection__legal_company__company_type__mixed	Mixed company
899	legal_department_management.selection__legal_company__company_type__partnership	General partnership
1701	legal_department_management.selection__legal_company__company_type__public	Public company or state body
1970	legal_department_management.selection__legal_company__company_type__simple	Simple company
1977	legal_department_management.selection__legal_company__company_type__sole	Sole proprietorship
719	legal_department_management.selection__legal_company_coverage__coverage_state__done	Done this year
1405	legal_department_management.selection__legal_company_coverage__coverage_state__due	Not done this year
973	legal_department_management.selection__legal_company_coverage__coverage_state__open	In progress
381	legal_department_management.selection__legal_company_coverage__last_state__cancelled	Cancelled
2316	legal_department_management.selection__legal_company_coverage__last_state__pending_docs	Waiting
817	legal_department_management.selection__legal_company_document__state__expiring	Expiring soon
2288	legal_department_management.selection__legal_company_document__state__valid	Valid
238	legal_department_management.selection__legal_company_report_wizard__filter_state__all	All matters
717	legal_department_management.selection__legal_company_report_wizard__filter_state__closed	Done or cancelled
1356	legal_department_management.selection__legal_conflict_check__decision__clear	No conflict
670	legal_department_management.selection__legal_conflict_check__decision__declined	Declined
184	legal_department_management.selection__legal_conflict_check__decision__override	Accepted despite a match
2318	legal_department_management.selection__legal_conflict_check__decision__pending	Waiting for a partner
1809	legal_department_management.selection__legal_conflict_check__decision__superseded	Replaced by a newer check
357	legal_department_management.selection__legal_conflict_check__policy__block	Block
2334	legal_department_management.selection__legal_conflict_check__policy__warn	Warn, a manager may override
