1271	فوات المدة يُسقط الحق، وترد المحكمة الطعن المتأخر من تلقاء نفسها (قانون المرافعات المدنية رقم 83 لسنة 1969، المادة 171).
170	تُحتسب المدة من اليوم التالي لهذا الحدث (المادة 25(1) من قانون المرافعات المدنية). «انتهاء المدة السابقة»: تبدأ عند انتهاء المدة التي قبلها دون جواب، لأن السكوت يُعدّ رفضاً.
885	للمدد التي تبدأ بنتيجة جلسة، مثل دعوى تُركت للمراجعة.
2300	موثّقة: مقروءة من نص القانون نفسه. ثانوية: مأخوذة من شرح أو دليل عملي. غير موثّقة: تحقّق منها قبل الاعتماد عليها أمام المحكمة.
2255	نوع النشاط الاستثنائي في السجل.
964	أيقونة للإشارة إلى نشاط استثنائي.
1999	الحالة بحسب الأنشطة\nمتأخر: فات تاريخ الاستحقاق\nاليوم: تاريخ النشاط هو اليوم\nمخطط: أنشطة مستقبلية.
876	أيقونة Font Awesome، مثل fa-tasks
2365	ما بقي بذمة الموكّل من الفواتير المرحّلة، بعملة الشركة.
2083	جهة الاتصال المستخدمة للكتب والفواتير والدخول إلى البوابة.
728	الأقساط المستحقة والوقت المعتمد والمصروفات المحمّلة التي لم تُفوتر بعد، بعملة الشركة.
955	المدة التي يمكن خلالها الاعتماد على نسخة من هذا المستمسك.
738	ظهور سابق لا يُعدّ تعارضاً، كأن يكون الخصم نفسه في ملف آخر لدينا.
2326	بانتظار: المستمسكات، أو جواب الجهة، أو تأكيد صحة صدور مستمسك.
2159	الشخص المطلوب منه الإجراء على الكتاب.
2086	سجل الصادر والوارد مفعّل: تُرقَّم الكتب.
2441	أيام العمل من تاريخ ورود الكتاب (الوارد) أو إرساله (الصادر) إلى موعد الجواب.
1945	يُؤشَّر عند قيد جواب على هذا الكتاب، أو يدوياً إن أُجيب عليه بطريقة أخرى.
2140	يبقى الرقم في السجل مشطوباً، وبجانبه هذا السبب.
2112	اليوم الأخير بعد ترحيله عن العطلة حيث يجيز القانون ذلك.
2113	اليوم الأخير من المدة محتسبة بالأيام التقويمية. اتخذ الإجراء قبل هذا التاريخ.
1472	غير مؤشَّر للمدة التي تسري لصالح الطرف الآخر (حكم لصالحنا) أو لجهة إدارية (مدة جوابها على التظلّم). تنتهي هذه المدة دون استعمال ولا تُعدّ فائتة.
2155	تنتهي المدة في عطلة أسبوعية أو رسمية، فيمنح القانون مهلة حتى أول يوم عمل بعدها.
750	انتهت دون استعمال: مدة تعود للطرف الآخر أو لجهة إدارية انتهت دون أن يتخذ أحد إجراءً. لم يفُت علينا شيء.
2223	الصفة المستخدمة في صدر الكتب الرسمية، مثل المدير العام.
2089	المحكمة التي تنظر الطعن استئنافاً أو تمييزاً في أحكام هذه المحكمة.
1009	الأمر الإداري لنقابة المحامين العراقيين رقم 3021 لسنة 2021 بشأن أتعاب المستشارين القانونيين للشركات.
377	يمكن جمعها مع أي طريقة أتعاب، مثل مبلغ مقطوع مع أتعاب نجاح.
2281	يُستخدم للمصروفات التي ليس لفئتها حساب خاص.
1101	اتركه فارغاً لجميع الموكّلين.
1235	الملفات التي يقع تاريخها المستهدف أو موعدها القادم ضمن الفترة.
1105	اتركه فارغاً لتسليم العمل نهائياً. مع تاريخ، يغطي الزميل حتى ذلك اليوم: ينضم إلى الفرق ويتولى العمل المؤرخ حتى ذلك اليوم.
2452	تُكتب مرة واحدة في سجل كل ملف تنتقل مسؤوليته.
2070	رقم الدعوى في مرحلة التقاضي الحالية. تبقى الأرقام السابقة في مراحل التقاضي.
2363	ما يجب تجهيزه للجلسة القادمة. يصبح مهمة للمحامي المسؤول قبل الجلسة ببضعة أيام عمل.
597	تحافظ المحاكم عادةً على موعد الجلسة؛ غيّره إن حددت المحكمة موعداً آخر.
878	في حالة الإيقاف: اليوم الذي ينتهي فيه الإيقاف الاتفاقي. يجب تجديد الدعوى خلال المدة التي تليه.
1102	اتركه فارغاً لجميع المحاكم.
1103	اتركه فارغاً لجلسات الجميع.
2091	التاريخ تقديري حتى يعلنه ديوانا الوقفين.
1100	اتركه فارغاً لعطلة تشمل العراق كله.
2141	الرقم الذي تعطيه المحكمة للطعن، إن كان معروفاً.
1649	نص عادي مع حقول متغيرة بين أقواس معقوصة، مثل {matter_number} و{client} و{body} و{today} و{responsible}. لا يُقيَّم أي شيء آخر.
2398	الخطوة التي تعرض هذه الرسالة على الموكّل.
2280	يُستخدم لمهل دوائر هذه الجهة التي ليس لها تقويم خاص.
2097	تاريخ استحقاق آخر فترة فُتح لها ملف.
2403	من تُفتح الملفات باسمه. فارغ: المسؤول عن الموكّل.
2095	اليوم الذي يُفتح فيه ملف الاستحقاق القادم.
882	مثال: أنهى الموكّل الوكالة بإنذار عدلي رقم كذا وتاريخ كذا.
165	نوع ملف تشكّل مستمسكاته المطلوبة الحزمة، مثل ملف مناقصة.
877	للدعوى: تاريخ الجلسة الأولى؛ ولغيرها: موعد إنجاز العمل.
1534	لا يرى الملف السري إلا المسؤول والفريق والمديرون القانونيون.
2389	آخر مرة أُرسل فيها الملف للاعتماد.
2092	التاريخ الذي كان ينبغي أن تجيب فيه الجهة، محتسباً بأيام العمل وفق تقويمها من يوم تقديم المعاملة.
171	جلسة مقررة حلّ يومها ولم تُسجَّل نتيجتها بعد.
2443	أيام العمل التي تستغرقها الجهة عادةً: من نوع الملف، وإلا فمن الجهة.
2142	الرقم الذي أعطته الجهة الحكومية للمعاملة، أو مرجع الموكّل الخاص.
622	تاريخ الجلسة أو المراجعة المقررة القادمة.
1107	اتركه فارغاً: المسؤول عن النوع أو عن الموكّل، وإلا فأنت.
2177	يملأ النوع الخطوات والمستمسكات المطلوبة والتاريخ المستهدف.
2080	في سجلات الموكّل نسخة من هذا المستمسك سارية اليوم.
2079	أصل مستمسك الموكّل في عهدتنا ويجب إعادته (المادة 53 من قانون المحاماة).
1461	رقم كتاب التأكيد من الجهة، أو مرجع رمز QR لمستند كاتب العدل.
1739	يُحمَّل على الموكّل في الفاتورة القادمة (المادة 55 من قانون المحاماة).
1106	اتركه فارغاً لمشاركة النوع مع جميع الشركات.
663	يحدد مدد الطعن التي تنطبق، وما إذا كان حد الأتعاب يسري.
1943	تحدده المكتبة المرجعية العراقية ليتعرف الاستيراد الثاني على النوع.
2387	عندما يقبل الفريق القانوني طلباً من هذا النوع، يبدأ الملف الجديد من هذا النوع.
2442	أيام العمل المتوقع أن تستغرقها الجهة بعد تقديم المعاملة.
1959	يُظهر لكل شركة ما إذا أُنجزت هذه الخدمة هذا العام.
2174	تُنجز الخطوة لدى جهة حكومية.
2436	أيام العمل بعد التاريخ المرجعي التي تستحق فيها الخطوة.
2362	ما يجب إحضاره أو الإجابة عنه قبل أن تتابع الجهة، مثل كتاب براءة الذمة الضريبية.
2401	من عليه الإجراء التالي. ما دامت المعاملة لدى الجهة تُحتسب الأيام لديها.
2160	لا يجوز لمن أرسل الملف للاعتماد أن يعتمده بنفسه.
2438	أيام العمل والعطل الرسمية المستخدمة لاحتساب المهل القانونية ومواعيد الخطوات. إذا كان فارغاً يُستخدم تقويم عمل الشركة.
1076	مكتب المحاماة: يُنبَّه على الملف الذي يبدأ العمل عليه دون عقد أتعاب موقّع. المادة 65 من قانون المحاماة: تسقط المطالبة بالأتعاب دون عقد مكتوب بعد 3 سنوات.
225	قانون المحاماة رقم 173 لسنة 1965، المادة 56: لا يجوز أن تتجاوز الأتعاب 20% من قيمة الدعوى، إلا في القضايا الجزائية.
1010	الأمر الإداري لنقابة المحامين العراقيين رقم 3021 لسنة 2021. تحقّق من المبلغ الحالي.
734	يمكن ترحيل كل مصروف مؤكد قيدَ يومية أو دفعة.
1230	تنتظر ملفات الأنواع التي تتطلب ذلك قرار المعتمِد قبل بدء العمل.
835	عقود الأتعاب، والأقساط والأتعاب الشهرية، وأمانات الموكّلين، والفواتير وكشوف الحساب.
1717	رسائل واتساب وبريد إلكتروني جاهزة بعد الجلسة وقبل القسط وغير ذلك.
773	يُفحص كل ملف جديد مقابل موكّلي المكتب وخصومهم (المادتان 44 و45 من قانون المحاماة).
1779	أرقام التسجيل، وخزانة مستمسكات بتواريخ انتهائها، وخطابات الضمان، والالتزامات الدورية لكل شركة.
2250	المعاملات لدى الوزارات والدوائر: الخدمات، والمراجعات، والمستمسكات المطلوب حملها.
205	أضف إلى فريق الملف موظفين ليسوا مستخدمين للنظام.
769	يحصل كل موظف على تطبيق صغير يطلب به المساعدة من الفريق القانوني ويتابع الجواب.
177	مؤقت في الشريط العلوي وقيود وقت قابلة للفوترة.
723	مسودة
1950	مُسوّاة
217	إداري
580	محكمة الاستئناف
581	محكمة التمييز
453	قضاء الموظفين
784	مديرية التنفيذ
847	جناية
866	البداءة (قابلة للاستئناف)
867	البداءة (بدرجة أخيرة)
997	التحقيق
1060	العمل
1266	جنحة
1591	أخرى
1641	الأحوال الشخصية
1042	الأحكام الغيابية
268	أي حكم
1043	الأحكام الحضورية
452	المرافعات المدنية
616	الأصول الجزائية
778	التنفيذ
1973	الضمان الاجتماعي
2041	الضريبة
274	استئناف
389	تمييز
391	تمييز قرار
514	الامتثال أو الدفع
557	تصحيح القرار التمييزي
860	إقامة الدعوى
924	تظلّم
1467	اعتراض على الحكم الغيابي
1803	تجديد الدعوى
1844	إعادة المحاكمة
688	العلم
2099	الحدث
1931	نتيجة الجلسة
1441	التبليغ
748	انتهاء المدة السابقة
1698	النطق بالحكم
216	أُجّلت
804	انتُخب خبير
995	انقطع سير المرافعة
1033	صدر الحكم
1108	تُركت للمراجعة
1655	تبادل اللوائح
1827	حُجزت لإصدار الحكم
2003	استأخرت لحين الفصل في مسألة أخرى
2014	شُطبت
2031	أُوقفت اتفاقاً
2426	استُمع إلى الشهود
1280	أشهر
1903	ثانوية
2266	غير موثّقة
828	الأتعاب
1730	مستلم من الموكّل
1615	مدفوع نيابةً عن الموكّل
490	مستحصل عبر التنفيذ
1853	مُعاد إلى الموكّل
278	مستوفى لأتعابنا
984	فرد
368	فرع شركة أجنبية
1694	شركة مساهمة خاصة
1174	شركة محدودة المسؤولية
1272	شركة مختلطة
899	شركة تضامنية
1701	شركة عامة أو جهة حكومية
1970	شركة بسيطة
1977	مشروع فردي
719	منجزة هذا العام
1405	غير منجزة هذا العام
973	قيد الإجراء
381	ملغى
2316	بانتظار
817	تنتهي قريباً
2288	سارية
238	جميع الملفات
717	منجزة أو ملغاة
1356	لا تعارض
670	معتذر عنه
184	مقبول رغم التطابق
2318	بانتظار أحد الشركاء
1809	حلّ محله فحص أحدث
357	امنع
2334	نبّه، ويجوز للمدير التجاوز
1403	ليس تعارضاً: شخص آخر، أو لا مصلحة متعارضة
668	اعتذر عن الملف
180	اقبل الملف رغم التطابق
980	وارد
1601	صادر
1347	لا جواب متوقع
263	تأخر الجواب
329	بانتظار الجواب
1773	مقيّد
865	البداءة
277	مدة طعن
818	انتهاء صلاحية
1801	تجديد
333	بانتظار التبليغ
1249	مُستوفى
749	انتهت دون استعمال
1267	فائت
915	دائرة حكومية
1420	كاتب العدل
1780	دائرة تسجيل
256	الأنبار
334	بابل
337	بغداد
347	البصرة
684	ذي قار
691	ديالى
733	دهوك
764	أربيل
931	حلبجة
1050	كربلاء
1059	كركوك
1237	ميسان
234	المثنى
1298	النجف
1346	نينوى
235	القادسية
1874	صلاح الدين
2029	السليمانية
2339	واسط
406	غرفة التجارة
549	عقد
965	هوية
507	مسجل الشركات
939	له تاريخ انتهاء
2290	ساري لمدة محددة
1290	يجب أن يكون حديثاً
710	لا تنتهي صلاحيته
541	استشارة
951	بالساعة
1191	مبلغ مقطوع
1633	عن كل جلسة
1634	عن كل معاملة
1839	أتعاب شهرية
2023	أتعاب نجاح
1276	شهرياً
2454	سنوياً
1608	مدفوع
1652	مخطط
2330	متنازل عنه
2388	عند إغلاق الملف
2382	عند استحصال المبلغ
1474	في تاريخ محدد
2381	عند فتح الإضبارة التنفيذية
2384	عند إقامة الدعوى
2385	عند اكتساب الحكم الدرجة القطعية
315	عند صدور حكم البداءة
2392	عندما نقرر
1477	عند التوقيع
222	سلفة
354	دخول
1636	حسن تنفيذ
820	مُمدَّد
824	طُلب التمديد
1178	مُسيَّل
1790	مُطلق
1786	إطلاق
367	غياب الطرفين
2151	غاب الطرف الآخر
2342	حضرنا
2347	غبنا
941	منعقدة
437	مدني
609	جزائي
1978	شيء آخر
226	ضدنا
972	لصالحنا
1617	لصالحنا جزئياً
1440	إشعار
1602	كتاب صادر
1933	تذكير بالجلسة
1934	نتيجة الجلسة
987	قسط مستحق
1997	كشف الحساب جاهز
983	هيئة مستقلة
1048	مجلس قضائي
1259	وزارة
2260	نقابة أو غرفة
772	كل شهر
775	كل سنة
812	تنتهي قريباً
1365	بلا تاريخ انتهاء
1863	ملغاة
326	تخويل
540	قنصلية
897	عامة
884	للمرافعة
1982	خاصة
808	منتهية بحلول ذلك التاريخ
1410	غير محفوظ لدينا
981	الصادر والوارد
982	الوارد فقط
1603	الصادر فقط
552	تدقيق عقد
690	نزاع أو دعوى
918	معاملة حكومية
1123	رأي قانوني
183	مقبول
350	قيد الدراسة
1917	مُرسل
1854	أُعيد إليك
667	اعتذر
1846	أعد للاستكمال
1414	لم يُطلب
1782	مرفوض
1438	لا شيء للفوترة
499	شؤون الشركات
1077	دعوى
493	تجاري
1404	لم يُفحص
2317	بانتظار القرار
188	متهم
509	مشتكٍ
676	مدعى عليه
996	شخص ثالث
1651	مدعٍ
463	عزلنا الموكّل
512	أُنجز
2348	اعتزلنا الوكالة
1190	خسرنا
1618	كسبنا جزئياً
1769	رفضته الجهة
2421	سُحب
2428	كسبنا
2073	الموكّل
2272	نحن
522	تأكيد صحة الصدور
358	ممنوع
457	لا تعارض
1657	تعارض محتمل
2257	ضمن عقد قائم
1989	ابدأ مسودة عقد
655	قرّر لاحقاً
1192	اجعلها مستحقة الآن
1052	أبقِها كما هي مخططة
2329	تنازل عنها
379	إلغاء
478	إغلاق
331	بانتظار التأكيد
2074	الموكّل مباشرةً
250	سلفة موظف
2144	المكتب
524	مؤكد
803	خبير
2425	شاهد
712	أُنجزت لدى الجهة
2009	ما زالت معلقة
1783	رُفضت لدى الجهة
895	من الخطوة السابقة
894	من تاريخ الفتح
2405	من يفتح الملف
1402	لا أحد بعد
2127	المسؤول عن الملف
977	قسم قانوني داخلي
366	كلاهما
1075	مكتب محاماة
1116	القسم القانوني لشركة أو مجموعة
930	القسم القانوني للمجموعة الذي يفوتر شركاتها أيضاً
1117	الدائرة القانونية لوزارة أو جهة حكومية
1083	محامٍ منفرد
771	كل ملف غير سري
1531	الملفات التي يعملون عليها فقط
454	صنف (أ)
455	صنف (ب)
456	صنف (ج)
2245	متمرن
2264	مطلق
922	مسار الخريجين
2246	التمرين
1115	القسم القانوني ومكتب المحاماة: الملفات، والجلسات، والمعاملات الحكومية، والأتعاب.
520	الإعدادات
1274	المالية
2422	بلا عقد موقّع
1775	السجلات
1817	التقارير
1127	الطلبات القانونية
1994	قانون انضباط موظفي الدولة والقطاع العام رقم 14 لسنة 1991، المادة 15
1993	قانون مجلس الدولة رقم 65 لسنة 1979 المعدل
447	قانون المرافعات المدنية رقم 83 لسنة 1969، المواد 171 و172 و177
445	قانون المرافعات المدنية رقم 83 لسنة 1969، المادة 82
446	قانون المرافعات المدنية رقم 83 لسنة 1969، المادة 83(2)
450	قانون المرافعات المدنية رقم 83 لسنة 1969، المادتان 84 و87
448	قانون المرافعات المدنية رقم 83 لسنة 1969، المادتان 185 و187
440	قانون المرافعات المدنية رقم 83 لسنة 1969، المادة 204
441	قانون المرافعات المدنية رقم 83 لسنة 1969، المادة 204؛ القانون رقم 10 لسنة 2016
442	قانون المرافعات المدنية رقم 83 لسنة 1969، المادة 216
449	قانون المرافعات المدنية رقم 83 لسنة 1969، المواد 219 إلى 221
439	قانون المرافعات المدنية رقم 83 لسنة 1969، المادة 198
438	قانون المرافعات المدنية رقم 83 لسنة 1969، المادة 153
444	قانون المرافعات المدنية رقم 83 لسنة 1969، المادة 54
613	قانون أصول المحاكمات الجزائية رقم 23 لسنة 1971، المادتان 3 و6
610	قانون أصول المحاكمات الجزائية رقم 23 لسنة 1971، المادة 243
611	قانون أصول المحاكمات الجزائية رقم 23 لسنة 1971، المادة 252
612	قانون أصول المحاكمات الجزائية رقم 23 لسنة 1971، المادة 266
782	قانون التنفيذ رقم 45 لسنة 1980، المادة 18
783	قانون التنفيذ رقم 45 لسنة 1980، المادة 69(1)
780	قانون التنفيذ رقم 45 لسنة 1980، المادة 120
781	قانون التنفيذ رقم 45 لسنة 1980، المادة 122
779	قانون التنفيذ رقم 45 لسنة 1980، المادة 112
1062	قانون العمل رقم 37 لسنة 2015
979	قانون ضريبة الدخل رقم 113 لسنة 1982
925	التظلّم من العقوبة الانضباطية
2062	بتّ الجهة في التظلّم
401	الطعن أمام محكمة قضاء الموظفين
2063	بتّ الجهة في التظلّم من قرارها
926	التظلّم من القرار الإداري
2028	الدعوى أمام محكمة القضاء الإداري
402	الطعن أمام المحكمة الإدارية العليا
1466	الاعتراض على الحكم الغيابي
1838	تجديد الدعوى الموقوفة اتفاقاً
547	السير في الدعوى المستأخرة لحين الفصل في مسألة أخرى
548	السير في الدعوى بعد انقطاعها
275	استئناف حكم البداءة
394	تمييز حكم محكمة الاستئناف
393	تمييز حكم بدرجة أخيرة أو حكم أحوال شخصية
392	تمييز قرار من القرارات الواردة في المادة 216
927	التظلّم من الأمر على العريضة
1804	تجديد الدعوى المتروكة للمراجعة
510	الشكوى في جريمة تتوقف على شكوى
1035	اكتساب الحكم الغيابي الدرجة القطعية: جناية
1036	اكتساب الحكم الغيابي الدرجة القطعية: جنحة
1037	اكتساب الحكم الغيابي الدرجة القطعية: مخالفة
390	تمييز الحكم الجزائي
558	تصحيح القرار التمييزي الجزائي
653	مهلة المدين للوفاء بعد الإخطار التنفيذي
1628	الوفاء بعد الحجز وقبل البيع
928	التظلّم لدى المنفذ العدل
396	تمييز قرار التنفيذ
251	سقوط السند التنفيذي عند إهماله
2036	الطعن في قرار لجنة إنهاء الخدمة أمام محكمة العمل
395	تمييز حكم محكمة العمل
1468	الاعتراض على التقدير الضريبي
276	الطعن أمام لجنة التدقيق الضريبي
566	تُحتسب من تاريخ التبليغ بالعقوبة. تعليمها مستوفاة يبدأ مدة الثلاثين يوماً الممنوحة للجهة.
2064	مدة جواب الجهة، تُحتسب من تاريخ التظلّم. يُعدّ السكوت رفضاً.
567	تُحتسب من تاريخ التبليغ بالرفض، أو من انتهاء مدة الثلاثين يوماً إذا لم تُجب الجهة.
157	يسبق التظلّمُ إلى الجهة مُصدرة القرار إقامةَ الدعوى أمام محكمة القضاء الإداري.
571	تُحتسب من رفض التظلّم حقيقةً أو حكماً.
1046	أحكام محكمة القضاء الإداري ومحكمة قضاء الموظفين. تحقّق من المدة.
